"Year","Month","Flag","LatC5","LonC5","Hooks","ALBn","BETn","PBFn","SKJn","TUNn","YFTn","BILn","BLMn","BUMn","MLSn","SFAn","SSPn","SWOn","ALBmt","BETmt","PBFmt","SKJmt","TUNmt","YFTmt","BILmt","BLMmt","BUMmt","MLSmt","SFAmt","SSPmt","SWOmt"
2003,10,"TWN",-7.50,-137.50,374262,122.00,2604.00,0.00,2.00,0.00,1303.00,12.00,0.00,138.00,291.00,0.00,0.00,443.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-7.50,-132.50,74121,0.00,410.00,0.00,7.00,0.00,84.00,2.00,0.00,16.00,5.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-7.50,-107.50,41022,61.00,382.00,0.00,23.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-7.50,-102.50,152133,366.00,1381.00,0.00,47.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-7.50,-97.50,20863,66.00,190.00,0.00,9.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-147.50,193390,164.00,790.00,0.00,0.00,0.00,427.00,0.00,0.00,77.00,7.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-142.50,219925,80.00,1285.00,0.00,5.00,0.00,701.00,26.00,0.00,19.00,127.00,0.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-137.50,420675,49.00,2651.00,0.00,14.00,0.00,1280.00,12.00,0.00,103.00,185.00,0.00,0.00,340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-132.50,7173,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-102.50,8204,0.00,89.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",-2.50,-97.50,16409,108.00,150.00,0.00,14.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-147.50,318003,54.00,1289.00,0.00,0.00,0.00,2654.00,0.00,0.00,328.00,7.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-142.50,42194,0.00,213.00,0.00,0.00,0.00,33.00,0.00,0.00,7.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-137.50,42897,2.00,162.00,0.00,0.00,0.00,84.00,0.00,0.00,12.00,9.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-132.50,7173,0.00,9.00,0.00,0.00,0.00,5.00,0.00,0.00,2.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-127.50,13924,0.00,23.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-107.50,57431,0.00,607.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",2.50,-102.50,139475,0.00,1489.00,0.00,0.00,0.00,40.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",7.50,-147.50,49555,0.00,199.00,0.00,0.00,0.00,232.00,0.00,0.00,122.00,9.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",7.50,-132.50,55274,0.00,206.00,0.00,0.00,0.00,40.00,0.00,0.00,19.00,16.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",7.50,-127.50,34599,0.00,68.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",17.50,-142.50,7267,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",17.50,-137.50,7173,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",17.50,-132.50,20253,0.00,40.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",22.50,-142.50,7267,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",22.50,-137.50,182935,49.00,1062.00,0.00,7.00,0.00,2.00,0.00,0.00,7.00,87.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"TWN",37.50,-147.50,19691,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",22.50,-147.50,117078,1.00,387.00,0.00,25.00,0.00,19.00,0.00,0.00,11.00,124.00,1.00,25.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",37.50,-142.50,7335,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",37.50,-132.50,7322,0.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",37.50,-127.50,23168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",42.50,-142.50,7400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",42.50,-137.50,9060,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10,"USA",42.50,-132.50,5505,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"CHN",-12.50,-132.50,1221300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,493.61,0.00,0.00,0.00,25.07,2.55,0.00,0.00,0.00,0.00,0.00,16.74
2003,11,"CHN",-12.50,-117.50,733450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.13,161.68,0.00,0.00,0.00,36.19,15.36,0.00,0.00,0.00,0.00,0.00,30.45
2003,11,"CHN",-7.50,-147.50,459400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92,83.73,0.00,0.00,0.00,14.65,5.47,0.00,0.00,0.00,0.00,0.00,12.75
2003,11,"CHN",-7.50,-132.50,114000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,8.72,0.00,0.00,0.00,4.14,1.27,0.00,0.00,0.00,0.00,0.00,3.13
2003,11,"ESP",-32.50,-87.50,18102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"ESP",-22.50,-117.50,27330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"ESP",-22.50,-92.50,6575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"ESP",-22.50,-87.50,24700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-22.50,-117.50,7462,155.00,20.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,11.00,0.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-127.50,5085,12.00,18.00,0.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-122.50,5146,22.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-117.50,63295,874.00,116.00,0.00,1.00,0.00,21.00,0.00,1.00,86.00,33.00,0.00,32.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-112.50,21012,120.00,51.00,0.00,0.00,0.00,6.00,0.00,0.00,4.00,16.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-102.50,23460,497.00,24.00,0.00,0.00,0.00,22.00,0.00,0.00,3.00,20.00,0.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-92.50,2744,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-17.50,-87.50,2744,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-147.50,29967,0.00,71.00,0.00,0.00,0.00,20.00,0.00,0.00,2.00,3.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-142.50,36385,0.00,114.00,0.00,0.00,0.00,71.00,0.00,0.00,8.00,5.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-137.50,20019,43.00,166.00,0.00,0.00,0.00,36.00,0.00,0.00,8.00,1.00,0.00,4.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-132.50,183358,441.00,1055.00,0.00,1.00,1.00,543.00,0.00,1.00,43.00,7.00,0.00,39.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-127.50,686937,2066.00,3489.00,2.00,6.00,2.00,1077.00,0.00,7.00,242.00,51.00,0.00,118.00,636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-122.50,1343070,2202.00,7759.00,2.00,23.00,3.00,2042.00,0.00,7.00,274.00,60.00,1.00,199.00,1059.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-117.50,1029513,655.00,5929.00,1.00,40.00,0.00,2418.00,0.00,2.00,112.00,84.00,0.00,175.00,608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-112.50,931394,685.00,4632.00,1.00,155.00,1.00,2729.00,0.00,1.00,197.00,129.00,2.00,390.00,428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-107.50,355185,102.00,1262.00,0.00,25.00,0.00,743.00,0.00,1.00,37.00,45.00,0.00,203.00,178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-102.50,334218,129.00,1087.00,0.00,20.00,0.00,588.00,0.00,1.00,19.00,61.00,0.00,66.00,157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-12.50,-97.50,34938,4.00,122.00,0.00,0.00,0.00,63.00,0.00,0.00,2.00,21.00,0.00,4.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-137.50,382711,85.00,2113.00,2.00,11.00,0.00,620.00,0.00,0.00,169.00,29.00,0.00,161.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-132.50,499212,279.00,2801.00,0.00,4.00,1.00,932.00,0.00,1.00,178.00,26.00,0.00,138.00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-127.50,483001,368.00,2123.00,2.00,7.00,0.00,694.00,0.00,2.00,108.00,31.00,3.00,140.00,226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-122.50,511180,145.00,2543.00,2.00,10.00,0.00,444.00,0.00,2.00,90.00,64.00,0.00,94.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-117.50,131868,21.00,738.00,0.00,6.00,0.00,330.00,0.00,0.00,14.00,4.00,0.00,31.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-112.50,123326,0.00,441.00,0.00,34.00,0.00,241.00,0.00,0.00,13.00,19.00,0.00,43.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-107.50,20994,0.00,69.00,0.00,3.00,0.00,19.00,0.00,0.00,1.00,3.00,0.00,10.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-102.50,26953,0.00,125.00,0.00,0.00,0.00,14.00,0.00,0.00,3.00,19.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-7.50,-97.50,37985,0.00,162.00,0.00,1.00,0.00,43.00,0.00,0.00,2.00,20.00,0.00,6.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-2.50,-137.50,4934,0.00,10.00,0.00,1.00,0.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-2.50,-132.50,13976,7.00,40.00,0.00,0.00,0.00,38.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",-2.50,-127.50,2878,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-147.50,92099,33.00,320.00,0.00,0.00,0.00,448.00,0.00,2.00,69.00,15.00,1.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-142.50,174493,59.00,620.00,0.00,0.00,0.00,857.00,0.00,0.00,158.00,25.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-137.50,25412,1.00,119.00,0.00,0.00,0.00,62.00,0.00,0.00,21.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-107.50,6168,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-102.50,6168,0.00,12.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",2.50,-97.50,9252,0.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-147.50,43947,15.00,114.00,0.00,0.00,0.00,420.00,0.00,0.00,22.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-142.50,33646,1.00,120.00,0.00,0.00,0.00,359.00,0.00,0.00,33.00,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-137.50,2385,0.00,5.00,0.00,0.00,0.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-132.50,9540,1.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-127.50,4770,0.00,22.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",7.50,-107.50,3084,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",17.50,-137.50,32146,1.00,169.00,0.00,0.00,0.00,9.00,0.00,0.00,5.00,130.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",22.50,-147.50,29396,0.00,270.00,0.00,0.00,0.00,9.00,0.00,0.00,2.00,50.00,0.00,16.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",22.50,-142.50,419407,20.00,4076.00,0.00,22.00,0.00,231.00,0.00,0.00,45.00,458.00,13.00,124.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",22.50,-137.50,212643,2.00,1791.00,0.00,2.00,0.00,59.00,0.00,1.00,25.00,471.00,2.00,57.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",27.50,-147.50,9045,0.00,59.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,12.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",27.50,-142.50,156981,37.00,1314.00,1.00,0.00,0.00,85.00,0.00,1.00,8.00,80.00,0.00,65.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",27.50,-137.50,310721,15.00,2712.00,1.00,9.00,0.00,88.00,0.00,0.00,9.00,48.00,13.00,44.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",27.50,-132.50,136183,4.00,1011.00,1.00,1.00,0.00,25.00,0.00,0.00,5.00,7.00,6.00,8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",27.50,-127.50,5146,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",32.50,-142.50,19929,26.00,142.00,0.00,0.00,0.00,10.00,0.00,0.00,2.00,21.00,0.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",32.50,-137.50,29351,0.00,112.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",32.50,-132.50,135856,7.00,886.00,0.00,3.00,0.00,16.00,0.00,0.00,7.00,5.00,8.00,11.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"JPN",32.50,-127.50,8151,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,11,"KOR",-17.50,-127.50,4065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.02,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.02
2003,11,"KOR",-17.50,-122.50,12067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.04
2003,11,"KOR",-12.50,-147.50,8205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.34,0.00,0.00,0.00,0.06,0.00,0.00,0.04,0.00,0.00,0.00,0.02
2003,11,"KOR",-12.50,-142.50,38668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,6.53,0.00,0.00,0.00,1.11,0.00,0.00,0.16,0.01,0.00,0.00,0.13
2003,11,"KOR",-12.50,-132.50,118263,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,13.16,0.00,0.00,0.00,3.56,0.00,0.00,0.35,0.03,0.00,0.00,0.84
2003,11,"KOR",-12.50,-127.50,932760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,171.55,0.00,0.30,0.00,21.07,0.00,0.20,1.90,0.31,0.00,0.00,5.58
2003,11,"KOR",-12.50,-122.50,778036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,160.96,0.00,0.64,0.00,23.84,0.00,0.00,1.41,0.27,0.00,0.00,3.73
2003,11,"KOR",-12.50,-117.50,303289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,54.53,0.00,0.00,0.00,22.46,0.00,0.00,0.23,0.21,0.00,0.00,1.48
2003,11,"KOR",-12.50,-112.50,78543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,23.61,0.00,0.86,0.00,4.96,0.00,0.00,0.23,0.02,0.00,0.00,0.52
2003,11,"KOR",-12.50,-107.50,3557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.42,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.06
2003,11,"KOR",-7.50,-147.50,274789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,38.70,0.00,0.00,0.00,12.58,0.00,0.00,0.92,0.13,0.00,0.00,0.90
